Date,RegionName,AveragePrice,SalesVolume,DetachedPrice,SemiDetachedPrice,TerracedPrice,FlatPrice
01/08/1995 00:00,North East,39641,2969,73513,41191,31521,28359
01/09/1995 00:00,North East,39595,2983,72975,41132,31553,28448
01/10/1995 00:00,North East,39442,2674,73844,41159,31132,28098
01/11/1995 00:00,North East,39479,2620,73847,41206,31147,28205
01/12/1995 00:00,North East,40023,2859,74217,41840,31747,28329
01/01/1996 00:00,North East,38592,2020,73009,40230,30361,27400
01/02/1996 00:00,North East,38528,2113,71960,40385,30476,27003
01/03/1996 00:00,North East,39503,2893,74160,41561,31042,27712
01/04/1996 00:00,North East,39346,2604,73955,40808,31227,27902
01/05/1996 00:00,North East,40671,3464,75736,42375,32515,28168
01/06/1996 00:00,North East,40539,3235,75443,42053,32188,29264
01/07/1996 00:00,North East,40494,3382,76484,42092,31944,28842
01/08/1996 00:00,North East,41036,3671,77936,42565,32461,28827
01/09/1996 00:00,North East,40760,3347,76564,42338,32198,29289
01/10/1996 00:00,North East,40245,3477,76343,42016,31720,28083
01/11/1996 00:00,North East,40492,3932,76061,42240,32183,28032
01/12/1996 00:00,North East,40338,3270,75434,42122,32005,28259
01/01/1997 00:00,North East,40071,2548,75796,41719,31695,28027
01/02/1997 00:00,North East,40280,2458,76304,41970,31681,28564
01/03/1997 00:00,North East,40432,2850,76296,42067,32084,28158
01/04/1997 00:00,North East,41606,2951,78183,43313,32931,29423
01/05/1997 00:00,North East,41714,3704,78091,43633,33084,29046
01/06/1997 00:00,North East,42223,3977,79765,43892,33511,29409
01/07/1997 00:00,North East,43111,3920,81879,44786,34286,29564
01/08/1997 00:00,North East,42379,3962,79995,44086,33607,29582
01/09/1997 00:00,North East,41411,3505,78356,42944,32837,29079
01/10/1997 00:00,North East,41625,3876,79305,43453,32847,28672
01/11/1997 00:00,North East,41676,3345,78977,43470,32915,29010
01/12/1997 00:00,North East,41987,3634,79072,43931,33186,29210
01/01/1998 00:00,North East,41861,2522,79954,43379,33110,29179
01/02/1998 00:00,North East,41165,2488,77466,42963,32270,29776
01/03/1998 00:00,North East,42372,3106,79958,44265,33449,29680
01/04/1998 00:00,North East,42612,3350,80487,44465,33712,29677
01/05/1998 00:00,North East,42734,3735,80153,44431,33874,30329
01/06/1998 00:00,North East,43485,4051,81963,45230,34329,30948
01/07/1998 00:00,North East,43321,4312,82761,45025,34257,29923
01/08/1998 00:00,North East,44060,3542,83787,45691,34791,31078
01/09/1998 00:00,North East,44004,3468,84163,45697,34767,30492
01/10/1998 00:00,North East,43094,3853,82831,44823,33821,30101
01/11/1998 00:00,North East,43024,3383,82182,44810,33660,30625
01/12/1998 00:00,North East,43516,3542,81580,45286,34217,31679
01/01/1999 00:00,North East,43016,2317,81800,44951,33693,30450
01/02/1999 00:00,North East,41599,2436,78892,43541,32592,29431
01/03/1999 00:00,North East,43052,3338,82449,44940,33672,30283
01/04/1999 00:00,North East,43561,3623,82082,45296,34458,30875
01/05/1999 00:00,North East,43684,3550,82694,45463,34421,30987
01/06/1999 00:00,North East,45102,3962,85910,46787,35566,31828
01/07/1999 00:00,North East,45179,4474,86708,46645,35705,31628
01/08/1999 00:00,North East,45141,3994,85803,46629,35752,31958
01/09/1999 00:00,North East,45167,3778,86365,46558,35478,32667
01/10/1999 00:00,North East,46331,4285,88624,48117,36260,33115
01/11/1999 00:00,North East,46069,4106,87631,47703,36302,32867
01/12/1999 00:00,North East,45695,4060,86936,47218,36030,32729
01/01/2000 00:00,North East,45038,2564,86320,46798,35315,31811
01/02/2000 00:00,North East,45184,2752,86489,46868,35428,32151
01/03/2000 00:00,North East,46055,4035,88192,47961,36137,32303
01/04/2000 00:00,North East,46798,3866,89725,48434,36812,33080
01/05/2000 00:00,North East,47097,4015,90081,49004,36787,33667
01/06/2000 00:00,North East,46362,4684,87471,48283,36364,33484
01/07/2000 00:00,North East,47699,4091,92969,49288,37122,33944
01/08/2000 00:00,North East,47969,4113,93505,49768,37063,34503
01/09/2000 00:00,North East,46768,4199,90782,48490,36251,33638
01/10/2000 00:00,North East,46833,4027,90737,48860,36046,33938
01/11/2000 00:00,North East,46382,3769,90059,48156,35800,33646
01/12/2000 00:00,North East,47648,4389,91239,49596,36910,34832
01/01/2001 00:00,North East,47151,2668,91527,48885,36409,34317
01/02/2001 00:00,North East,46401,2821,89726,48125,35849,33916
01/03/2001 00:00,North East,46915,4154,89594,48661,36272,34981
01/04/2001 00:00,North East,48947,4007,94853,50567,37949,35614
01/05/2001 00:00,North East,49587,4362,94853,51377,38524,36400
01/06/2001 00:00,North East,49450,5178,94596,51113,38367,36691
01/07/2001 00:00,North East,50478,4856,98106,52197,38995,36871
01/08/2001 00:00,North East,52438,5348,101328,53903,40587,39108
01/09/2001 00:00,North East,50825,4363,98776,52303,39407,37188
01/10/2001 00:00,North East,51280,4786,99181,52954,39599,37983
01/11/2001 00:00,North East,51818,5406,99885,53643,39951,38545
01/12/2001 00:00,North East,52867,4533,100664,54492,40488,41596
01/01/2002 00:00,North East,51796,3238,101344,53573,39593,38659
01/02/2002 00:00,North East,52020,3451,100174,53437,40081,39695
01/03/2002 00:00,North East,53464,4895,101603,55151,41168,41380
01/04/2002 00:00,North East,55043,4531,104796,56499,42438,42871
01/05/2002 00:00,North East,56924,6280,107366,58593,44009,44346
01/06/2002 00:00,North East,57673,4696,109172,59121,44524,45367
01/07/2002 00:00,North East,59890,5572,114667,61359,46221,46275
01/08/2002 00:00,North East,61520,5792,116078,63300,47552,47981
01/09/2002 00:00,North East,60981,4805,116075,62928,46803,47513
01/10/2002 00:00,North East,62490,5024,118786,64652,47921,48591
01/11/2002 00:00,North East,64803,5654,122788,66523,49929,51015
01/12/2002 00:00,North East,65746,4946,122987,67982,50433,52654
01/01/2003 00:00,North East,63881,3888,121955,65716,49377,48808
01/02/2003 00:00,North East,64710,3762,122833,66788,49854,50029
01/03/2003 00:00,North East,68050,4296,127364,69892,52326,55050
01/04/2003 00:00,North East,71514,4386,134045,73871,54971,56850
01/05/2003 00:00,North East,72875,5214,135436,75439,56207,57838
01/06/2003 00:00,North East,74543,5226,137852,76469,57722,60435
01/07/2003 00:00,North East,78355,5504,144928,81031,60805,61658
01/08/2003 00:00,North East,79841,5600,147582,82412,61804,63745
01/09/2003 00:00,North East,80157,5293,147852,82562,62274,63867
01/10/2003 00:00,North East,82664,6148,153322,85276,64278,64745
01/11/2003 00:00,North East,83921,5677,154074,86736,65212,66740
01/12/2003 00:00,North East,84726,5747,151423,87079,66665,68983
01/01/2004 00:00,North East,86090,3865,157842,88407,67194,68879
01/02/2004 00:00,North East,83749,4006,151130,86093,65880,66690
01/03/2004 00:00,North East,88008,4888,159252,89970,69314,70341
01/04/2004 00:00,North East,94146,5809,166746,96824,75120,73582
01/05/2004 00:00,North East,96656,5267,169809,98757,77590,75943
01/06/2004 00:00,North East,100701,6201,177027,103037,80150,80803
01/07/2004 00:00,North East,104156,6208,182452,107288,83422,81389
01/08/2004 00:00,North East,105680,5153,185428,107865,84648,83854
01/09/2004 00:00,North East,104535,4582,185488,106737,83747,81692
01/10/2004 00:00,North East,106158,4650,189288,108489,84931,82651
01/11/2004 00:00,North East,103661,3883,183129,105723,83199,81207
01/12/2004 00:00,North East,107394,4199,187561,108964,86551,85171
01/01/2005 00:00,North East,105467,2559,187358,107449,84933,81427
01/02/2005 00:00,North East,104501,2752,186521,106818,83979,80288
01/03/2005 00:00,North East,106528,3359,189655,109159,85915,80966
01/04/2005 00:00,North East,109350,4117,191043,111753,88650,83887
01/05/2005 00:00,North East,110702,4157,195090,112830,89748,84625
01/06/2005 00:00,North East,112222,4474,193785,113998,91773,86065
01/07/2005 00:00,North East,114780,4806,200554,117734,93279,86956
01/08/2005 00:00,North East,116433,4378,203940,117856,94850,89513
01/09/2005 00:00,North East,114720,4623,200553,116388,94041,86648
01/10/2005 00:00,North East,115091,4311,201963,117001,93925,87281
01/11/2005 00:00,North East,116604,4400,204064,118575,95243,88413
01/12/2005 00:00,North East,116455,5168,200527,117603,95625,89549
01/01/2006 00:00,North East,116408,3300,203920,117801,95500,87971
01/02/2006 00:00,North East,114596,3597,198130,115638,93949,88400
01/03/2006 00:00,North East,117115,5123,202489,118809,96051,89327
01/04/2006 00:00,North East,119413,4571,205268,121148,98417,90475
01/05/2006 00:00,North East,119935,4795,206565,121445,98564,91693
01/06/2006 00:00,North East,122127,5746,208369,123414,100995,93140
01/07/2006 00:00,North East,123262,5313,211686,124564,101989,93253
01/08/2006 00:00,North East,122958,5071,212495,124424,101531,92670
01/09/2006 00:00,North East,124534,5510,215518,126221,102587,94005
01/10/2006 00:00,North East,124685,5216,215137,126147,102812,94498
01/11/2006 00:00,North East,123726,5343,212822,125435,102026,93680
01/12/2006 00:00,North East,126812,6047,215446,128184,105142,96443
01/01/2007 00:00,North East,125367,3904,214949,126534,103647,95429
01/02/2007 00:00,North East,124105,4014,213441,125471,102133,95004
01/03/2007 00:00,North East,125000,5267,214134,126381,103932,93507
01/04/2007 00:00,North East,127769,4734,217515,128992,106147,96653
01/05/2007 00:00,North East,128335,5560,217167,129188,106497,98505
01/06/2007 00:00,North East,130236,6406,221365,130938,108060,99815
01/07/2007 00:00,North East,131888,5765,228010,132852,109422,99057
01/08/2007 00:00,North East,131069,5930,225471,132182,109028,98019
01/09/2007 00:00,North East,130853,4766,226333,131596,108583,98501
01/10/2007 00:00,North East,130512,5077,226150,131064,108285,98390
01/11/2007 00:00,North East,131350,5193,227399,132330,108636,99295
01/12/2007 00:00,North East,131043,4126,223790,131489,108729,100364
01/01/2008 00:00,North East,128120,2800,221775,128575,106029,97464
01/02/2008 00:00,North East,127750,2919,222269,128899,105601,95949
01/03/2008 00:00,North East,126370,2952,220254,128065,104561,93711
01/04/2008 00:00,North East,128633,3098,225873,129296,106757,95498
01/05/2008 00:00,North East,129699,3163,224374,131291,107723,96174
01/06/2008 00:00,North East,128164,2827,222293,129472,106591,94853
01/07/2008 00:00,North East,125176,2488,218356,126272,103847,92970
01/08/2008 00:00,North East,124456,2119,217571,125675,103457,91586
01/09/2008 00:00,North East,120085,1954,211769,120443,99193,90231
01/10/2008 00:00,North East,117742,1999,208643,119143,97229,86591
01/11/2008 00:00,North East,117208,1713,205838,119017,96517,86980
01/12/2008 00:00,North East,113793,1710,197381,115062,94657,84021
01/01/2009 00:00,North East,112313,1138,199876,113118,92755,82996
01/02/2009 00:00,North East,110903,1200,194734,112677,91023,83058
01/03/2009 00:00,North East,110769,1680,193803,111691,91529,83622
01/04/2009 00:00,North East,111896,1708,195954,113546,92411,82918
01/05/2009 00:00,North East,113090,1998,197070,114921,93738,83193
01/06/2009 00:00,North East,114312,2218,200060,115704,94636,84817
01/07/2009 00:00,North East,114434,2277,201292,115859,94921,83695
01/08/2009 00:00,North East,116065,2126,203167,117877,96365,84515
01/09/2009 00:00,North East,117057,2098,206122,118237,97345,85430
01/10/2009 00:00,North East,116499,2438,206217,118334,96746,83290
01/11/2009 00:00,North East,117441,2139,206911,118807,97731,85079
01/12/2009 00:00,North East,118460,2934,203840,120045,99482,86202
01/01/2010 00:00,North East,113483,1363,202966,115510,94119,79661
01/02/2010 00:00,North East,115410,1632,204467,117767,95558,82121
01/03/2010 00:00,North East,116475,1851,208205,117994,96325,83893
01/04/2010 00:00,North East,116764,2080,205497,119046,96874,83681
01/05/2010 00:00,North East,116251,2018,205530,117927,96535,83762
01/06/2010 00:00,North East,116958,2557,205614,118814,97548,83454
01/07/2010 00:00,North East,116700,2623,207938,118625,96807,82742
01/08/2010 00:00,North East,119375,2320,213177,121829,98620,84410
01/09/2010 00:00,North East,115637,2213,207370,117280,96002,81470
01/10/2010 00:00,North East,118073,2331,211792,120369,97367,83670
01/11/2010 00:00,North East,113784,2095,204290,115829,93664,81356
01/12/2010 00:00,North East,113238,2338,202158,115216,93687,80491
01/01/2011 00:00,North East,110800,1458,200928,112884,91170,77807
01/02/2011 00:00,North East,110514,1541,199512,112647,90717,78693
01/03/2011 00:00,North East,109475,2060,198967,111215,90224,76912
01/04/2011 00:00,North East,113001,2157,203339,114958,93348,79695
01/05/2011 00:00,North East,113513,2056,203348,115596,93559,80995
01/06/2011 00:00,North East,113222,2476,201148,115206,93574,81369
01/07/2011 00:00,North East,111277,2514,199116,113161,92030,79001
01/08/2011 00:00,North East,110658,2436,199232,113368,91135,76949
01/09/2011 00:00,North East,110918,2580,199375,112869,91842,77674
01/10/2011 00:00,North East,109974,2261,199758,112415,90229,76921
01/11/2011 00:00,North East,110721,2480,198982,113451,90881,78073
01/12/2011 00:00,North East,109112,2618,194438,111688,90154,76555
01/01/2012 00:00,North East,106921,1694,190543,109753,88008,75268
01/02/2012 00:00,North East,107716,1640,192526,109899,89092,75712
01/03/2012 00:00,North East,110337,2368,194027,112519,91743,78709
01/04/2012 00:00,North East,109778,1795,196650,112098,90445,77655
01/05/2012 00:00,North East,109371,2160,194809,111787,90378,77162
01/06/2012 00:00,North East,111115,2579,195282,113051,92912,78424
01/07/2012 00:00,North East,110824,2104,197693,112906,91979,77650
01/08/2012 00:00,North East,113295,2458,201818,115648,94289,78301
01/09/2012 00:00,North East,111825,2015,198321,113911,92897,79010
01/10/2012 00:00,North East,110557,2361,198321,112823,91605,76623
01/11/2012 00:00,North East,110483,2502,196716,112868,91720,76885
01/12/2012 00:00,North East,108670,2354,193748,110596,90280,76230
01/01/2013 00:00,North East,107464,1582,191318,110175,88654,75530
01/02/2013 00:00,North East,105972,1697,188917,108622,87711,73519
01/03/2013 00:00,North East,108955,2212,195538,111196,89985,76235
01/04/2013 00:00,North East,109114,2016,195247,111394,90228,76395
01/05/2013 00:00,North East,109606,2618,194681,112065,90796,77011
01/06/2013 00:00,North East,109413,2764,193278,111644,91143,76783
01/07/2013 00:00,North East,112174,2698,199646,114509,93230,78057
01/08/2013 00:00,North East,113740,2870,201226,116285,94460,79882
01/09/2013 00:00,North East,112720,2651,202041,114895,93337,78704
01/10/2013 00:00,North East,106785,2933,192200,109322,87861,74460
01/11/2013 00:00,North East,110180,3237,196591,113248,90762,76822
01/12/2013 00:00,North East,110007,3277,195363,112714,91251,76435
01/01/2014 00:00,North East,108358,2614,193291,110831,89214,76970
01/02/2014 00:00,North East,108598,2467,192766,111325,89276,77684
01/03/2014 00:00,North East,110048,2830,195484,113058,90733,77415
01/04/2014 00:00,North East,111939,2845,199048,114811,92720,77874
01/05/2014 00:00,North East,112221,3236,198685,115073,93097,78388
01/06/2014 00:00,North East,114685,3539,202887,117615,95071,80371
01/07/2014 00:00,North East,114743,3228,203143,117445,95135,80732
01/08/2014 00:00,North East,114790,3488,203116,117518,95303,80463
01/09/2014 00:00,North East,113770,3115,201265,116545,94184,80338
01/10/2014 00:00,North East,112226,3533,200140,115293,92620,78145
01/11/2014 00:00,North East,112377,3293,199534,115606,92416,79416
01/12/2014 00:00,North East,112396,3237,199942,115336,92592,79328
01/01/2015 00:00,North East,110842,2417,196994,113791,91289,78323
01/02/2015 00:00,North East,112138,2290,199210,114644,92636,79578
01/03/2015 00:00,North East,111241,2829,198751,114206,91106,79233
01/04/2015 00:00,North East,115045,2718,205244,117628,94929,81249
01/05/2015 00:00,North East,114110,3303,202106,117072,94175,80792
01/06/2015 00:00,North East,115977,3735,205528,119054,96154,80667
01/07/2015 00:00,North East,116059,3739,206572,119167,95684,81456
01/08/2015 00:00,North East,116959,3198,208294,119809,96572,82210
01/09/2015 00:00,North East,116659,3289,209211,119208,96015,82400
01/10/2015 00:00,North East,114964,3582,204712,117908,94501,81702
01/11/2015 00:00,North East,116401,3403,207751,119832,95646,81472
01/12/2015 00:00,North East,116936,3351,210144,120004,96162,81369
01/01/2016 00:00,North East,114570,2451,203507,118154,94095,80610
01/02/2016 00:00,North East,114559,2627,203794,117875,94364,80183
01/03/2016 00:00,North East,116217,4535,208139,118903,95567,82213
01/04/2016 00:00,North East,115881,2381,206362,119504,95377,80570
01/05/2016 00:00,North East,117976,2756,208610,121086,97206,84133
01/06/2016 00:00,North East,120059,3499,214180,122967,99108,84217
01/07/2016 00:00,North East,120828,3511,215187,123657,99807,85066
01/08/2016 00:00,North East,119319,3241,212266,122108,98347,84792
01/09/2016 00:00,North East,118057,3370,210876,120949,97104,83515
01/10/2016 00:00,North East,117519,3061,211283,120738,95775,83846
01/11/2016 00:00,North East,118179,3366,213346,121333,96192,84173
01/12/2016 00:00,North East,119525,3661,214535,122395,97836,85229
01/01/2017 00:00,North East,115477,2581,208672,118452,93968,82401
01/02/2017 00:00,North East,117401,2701,211771,120106,95828,83908
01/03/2017 00:00,North East,115290,3530,209034,118194,93831,81877
01/04/2017 00:00,North East,118166,3011,212653,121212,96244,84697
01/05/2017 00:00,North East,120226,3088,214200,123470,98167,86716
01/06/2017 00:00,North East,121193,4245,216164,123724,99742,86644
01/07/2017 00:00,North East,121086,3452,216888,124033,99131,86460
01/08/2017 00:00,North East,122746,3486,219206,125424,100872,87727
01/09/2017 00:00,North East,120655,3562,217125,123371,98965,85392
01/10/2017 00:00,North East,121660,3537,217824,125251,99253,86552
01/11/2017 00:00,North East,120275,3661,214967,123617,98371,85591
01/12/2017 00:00,North East,123106,3664,220421,126539,100862,86809
01/01/2018 00:00,North East,117478,2523,211270,121170,95363,83769
01/02/2018 00:00,North East,119630,2535,216850,122668,97446,84501
01/03/2018 00:00,North East,117354,3213,210315,120824,95825,83233
01/04/2018 00:00,North East,121414,2867,217898,124999,99408,85098
01/05/2018 00:00,North East,121896,3301,218735,125593,100057,84527
01/06/2018 00:00,North East,121148,4050,215615,125319,98759,86380
01/07/2018 00:00,North East,124172,3460,223790,127792,101768,86017
01/08/2018 00:00,North East,123349,3935,221418,126933,101081,86295
01/09/2018 00:00,North East,123205,3115,221015,126925,100861,86286
01/10/2018 00:00,North East,123712,3560,222568,127540,101025,86563
01/11/2018 00:00,North East,121948,3829,218534,125897,99671,85441
01/12/2018 00:00,North East,121760,3358,217771,125765,99423,85817
01/01/2019 00:00,North East,118687,2538,215025,122838,96090,82986
01/02/2019 00:00,North East,117822,2617,213529,121768,95611,82081
01/03/2019 00:00,North East,117948,3337,212382,122415,95982,81401
01/04/2019 00:00,North East,121919,2807,219418,126038,99916,83396
01/05/2019 00:00,North East,121907,3338,217885,126459,99849,83879
01/06/2019 00:00,North East,122531,3628,218616,126886,100297,85352
01/07/2019 00:00,North East,122847,3467,221313,126725,100444,85128
01/08/2019 00:00,North East,124357,3708,222145,128212,102392,85983
01/09/2019 00:00,North East,124808,3252,222467,128382,102764,87425
01/10/2019 00:00,North East,122347,3444,219447,127332,99694,84003
01/11/2019 00:00,North East,122515,3904,218670,127301,100224,84425
01/12/2019 00:00,North East,122342,3370,218261,126997,100414,83743
01/01/2020 00:00,North East,120484,2733,217776,125272,97977,82103
01/02/2020 00:00,North East,120149,2604,215569,124566,98348,82440
01/03/2020 00:00,North East,121391,2623,219749,125945,98966,82295
01/04/2020 00:00,North East,116581,1003,211097,120731,95119,79314
01/05/2020 00:00,North East,121101,1557,219147,125720,98598,82385
01/06/2020 00:00,North East,122678,2395,219445,127331,100685,83678
01/07/2020 00:00,North East,123730,2733,221512,128331,101265,85311
01/08/2020 00:00,North East,124454,2920,225108,129406,101514,83693
01/09/2020 00:00,North East,127530,3063,230093,131773,104662,86489
01/10/2020 00:00,North East,127455,3921,230362,131936,104455,85860
01/11/2020 00:00,North East,129955,3675,233929,134322,106971,87602
01/12/2020 00:00,North East,131490,3883,237317,135833,108451,87551
01/01/2021 00:00,North East,132623,3180,234740,137228,109897,90919
01/02/2021 00:00,North East,133797,3733,236211,138221,111135,92070
01/03/2021 00:00,North East,136174,4888,240234,140174,113344,94396
01/04/2021 00:00,North East,133960,3662,237576,138033,111158,92324
01/05/2021 00:00,North East,133791,3400,237500,137953,111371,90769
01/06/2021 00:00,North East,145095,5717,253118,148559,122733,99679
01/07/2021 00:00,North East,134393,3678,239289,139377,111115,90765
01/08/2021 00:00,North East,137004,4051,242985,142093,113729,92117
01/09/2021 00:00,North East,146908,5805,257853,151392,123468,99343
01/10/2021 00:00,North East,136801,3387,246233,141373,112755,92083
01/11/2021 00:00,North East,138405,3700,247543,143476,114151,93374
01/12/2021 00:00,North East,140230,4060,248792,144782,117093,93819
01/01/2022 00:00,North East,140576,2862,251403,145822,116241,93803
01/02/2022 00:00,North East,140762,3211,249874,146059,116571,95072
01/03/2022 00:00,North East,143435,3772,256186,148651,118737,95955
01/04/2022 00:00,North East,144411,3351,256711,149350,120277,96252
01/05/2022 00:00,North East,145424,3466,257486,151311,120751,96823
01/06/2022 00:00,North East,147826,3611,261530,153024,123345,98694
01/07/2022 00:00,North East,151552,3811,268179,157123,126701,99753
01/08/2022 00:00,North East,151747,4093,269512,157006,126833,99812
01/09/2022 00:00,North East,152937,4018,271218,158219,128016,100451
01/10/2022 00:00,North East,153663,3815,273667,159213,128228,100446
01/11/2022 00:00,North East,153022,3941,272203,158499,127580,100801
01/12/2022 00:00,North East,152252,3912,270297,157710,127267,99770
01/01/2023 00:00,North East,150814,2738,270218,156952,124929,98219
01/02/2023 00:00,North East,147783,2602,265216,153068,122005,98418
01/03/2023 00:00,North East,144993,2983,261740,150820,119198,95792
01/04/2023 00:00,North East,147442,2234,265559,153279,121257,97804
01/05/2023 00:00,North East,146913,2448,262306,152630,121320,97681
01/06/2023 00:00,North East,149448,3314,265699,154881,124394,98199
01/07/2023 00:00,North East,150021,2906,268018,155749,124430,98441
01/08/2023 00:00,North East,154429,3127,274815,159724,128539,101912
01/09/2023 00:00,North East,151607,3094,269543,157379,126289,98882
01/10/2023 00:00,North East,150966,2957,268312,156439,125643,99307
01/11/2023 00:00,North East,150866,2991,271134,156777,124682,98941
01/12/2023 00:00,North East,151215,2885,268638,157156,125843,98716
01/01/2024 00:00,North East,147973,2122,266037,152967,122661,97520
01/02/2024 00:00,North East,149220,2310,263176,154978,124461,98428
01/03/2024 00:00,North East,147054,2718,261345,152513,122437,96623
01/04/2024 00:00,North East,146432,2478,258160,152331,121708,97224
01/05/2024 00:00,North East,149423,2922,265043,155303,124375,97950
01/06/2024 00:00,North East,152729,2527,270186,157981,128250,99345
01/07/2024 00:00,North East,153042,2594,270411,158976,128078,99509
01/08/2024 00:00,North East,154882,2793,274199,160469,129765,100805
01/09/2024 00:00,North East,158372,2292,284644,164281,131990,101587
01/10/2024 00:00,North East,157878,2452,282040,163376,131539,103258
01/11/2024 00:00,North East,160108,2210,285953,166398,133202,103838
01/12/2024 00:00,North East,161613,,292203,167818,134473,102741
01/01/2025 00:00,North East,161373,,291996,167041,134515,102878
01/01/1995 00:00,North West,40907,5801,78983,43865,31093,30535
01/02/1995 00:00,North West,40877,6129,77376,44231,31149,30234
01/03/1995 00:00,North West,41351,8375,78156,44453,31729,30595
01/04/1995 00:00,North West,41195,6714,78222,44283,31504,30716
01/05/1995 00:00,North West,41154,7641,77530,44337,31548,30563
01/06/1995 00:00,North West,41051,9171,77873,44315,31256,30793
01/07/1995 00:00,North West,41048,7393,78915,44210,31176,30368
01/08/1995 00:00,North West,41126,7962,79415,44308,31226,29962
01/09/1995 00:00,North West,41028,8302,78272,44117,31371,30068
01/10/1995 00:00,North West,40118,7705,77699,43469,30152,29897
01/11/1995 00:00,North West,40327,8084,77336,43686,30446,30189
01/12/1995 00:00,North West,40363,9225,77057,43664,30610,30025
01/01/1996 00:00,North West,39642,5585,77587,42952,29676,29290
01/02/1996 00:00,North West,40090,6127,77284,43488,30227,29610
01/03/1996 00:00,North West,40167,8656,77817,43680,30137,29590
01/04/1996 00:00,North West,40378,7441,77940,43504,30617,29936
01/05/1996 00:00,North West,40875,9202,78111,44053,31188,30091
01/06/1996 00:00,North West,40827,9112,78369,44031,30962,30636
01/07/1996 00:00,North West,41232,9516,80180,44552,31134,30012
01/08/1996 00:00,North West,41500,10166,80913,44667,31412,30246
01/09/1996 00:00,North West,41540,9100,80935,44751,31417,30320
01/10/1996 00:00,North West,41387,10026,81031,44877,31020,30138
01/11/1996 00:00,North West,41369,10689,80335,44680,31252,30261
01/12/1996 00:00,North West,41542,9946,79842,44985,31473,30405
01/01/1997 00:00,North West,41034,7532,80042,44460,30861,29777
01/02/1997 00:00,North West,41589,7654,81193,45045,31216,30541
01/03/1997 00:00,North West,41927,8734,81589,45230,31668,30729
01/04/1997 00:00,North West,41826,8762,81551,45347,31457,30274
01/05/1997 00:00,North West,42532,10484,82569,46169,32058,30601
01/06/1997 00:00,North West,43226,10704,84278,46730,32675,30863
01/07/1997 00:00,North West,43015,11134,84576,46427,32462,30386
01/08/1997 00:00,North West,43619,11036,86079,47135,32788,30937
01/09/1997 00:00,North West,43700,10274,85745,47188,32954,31166
01/10/1997 00:00,North West,43290,11336,85351,46913,32458,30735
01/11/1997 00:00,North West,43476,9651,85753,47142,32551,30985
01/12/1997 00:00,North West,43055,10807,84485,46847,32225,30647
01/01/1998 00:00,North West,43094,6965,85844,46570,32202,30640
01/02/1998 00:00,North West,42653,7503,83819,46456,31752,31054
01/03/1998 00:00,North West,43103,9252,84626,46858,32272,30745
01/04/1998 00:00,North West,44339,9309,87138,48134,33232,31597
01/05/1998 00:00,North West,45039,10177,87895,48797,33957,32142
01/06/1998 00:00,North West,44721,10723,87811,48460,33523,32316
01/07/1998 00:00,North West,45088,11896,88884,48814,33838,32053
01/08/1998 00:00,North West,44795,10546,88769,48438,33497,32195
01/09/1998 00:00,North West,44965,10146,89184,48662,33634,31985
01/10/1998 00:00,North West,44757,10731,89156,48571,33225,32267
01/11/1998 00:00,North West,44739,9965,89433,48619,33124,32084
01/12/1998 00:00,North West,45038,10259,88210,48871,33703,32916
01/01/1999 00:00,North West,44290,6943,88546,48175,32705,32082
01/02/1999 00:00,North West,44179,7600,88302,48221,32544,31830
01/03/1999 00:00,North West,44732,10038,89272,48660,32986,32823
01/04/1999 00:00,North West,45971,10139,90380,49924,34392,33105
01/05/1999 00:00,North West,46539,10191,91813,50561,34701,33660
01/06/1999 00:00,North West,46704,11227,92674,50686,34704,33961
01/07/1999 00:00,North West,47342,13346,94159,51206,35286,34237
01/08/1999 00:00,North West,47772,12126,95272,51680,35547,34515
01/09/1999 00:00,North West,47964,11383,96101,51719,35663,34899
01/10/1999 00:00,North West,47852,12643,95791,52059,35267,34848
01/11/1999 00:00,North West,48186,12063,96166,52264,35789,34578
01/12/1999 00:00,North West,48443,12098,96075,52577,35929,35630
01/01/2000 00:00,North West,47625,7876,96528,51802,34956,34068
01/02/2000 00:00,North West,47437,8480,95424,51518,34894,34556
01/03/2000 00:00,North West,48781,11809,97348,53112,35981,35395
01/04/2000 00:00,North West,49891,10784,99659,54119,36805,36752
01/05/2000 00:00,North West,49870,11490,99385,54402,36601,36936
01/06/2000 00:00,North West,49743,13173,98453,54432,36494,37074
01/07/2000 00:00,North West,50530,12163,102662,55215,36756,36770
01/08/2000 00:00,North West,51183,12447,103617,56001,37071,38244
01/09/2000 00:00,North West,51105,11741,103703,55622,37154,38170
01/10/2000 00:00,North West,51410,11086,105003,56529,36929,38132
01/11/2000 00:00,North West,51585,10842,105532,56387,37161,38643
01/12/2000 00:00,North West,52187,11698,104402,57100,37844,40094
01/01/2001 00:00,North West,52045,7914,106139,56881,37577,38909
01/02/2001 00:00,North West,51536,8211,104657,56380,37161,39050
01/03/2001 00:00,North West,51832,11426,104510,56834,37438,39260
01/04/2001 00:00,North West,53509,10777,108379,58333,38794,40384
01/05/2001 00:00,North West,53690,11978,107266,58734,39037,40762
01/06/2001 00:00,North West,55161,13370,109865,60229,40216,42032
01/07/2001 00:00,North West,55914,13607,113590,61098,40408,42072
01/08/2001 00:00,North West,56511,15296,114610,61545,40866,43256
01/09/2001 00:00,North West,57019,11992,116297,61897,41202,43814
